epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,6952.85,0.75112,0.38462,0.00922,0.94038,0.91567,0.9552,0.78216,0.69292,0.31422,0.0104,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,7005.57,0.74033,0.36546,0.00919,0.94632,0.90697,0.95372,0.78445,0.70093,0.30614,0.01043,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,7058.44,0.73458,0.35293,0.00915,0.94866,0.91378,0.95651,0.78361,0.70308,0.30179,0.01056,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,7110.08,0.74568,0.36355,0.009,0.95882,0.90893,0.9581,0.78421,0.70258,0.30496,0.01064,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,7161.93,0.7466,0.35985,0.00916,0.96079,0.91244,0.95888,0.78332,0.69815,0.30575,0.01044,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,7214.66,0.71102,0.35837,0.00887,0.94839,0.91014,0.95574,0.78208,0.69714,0.30112,0.01053,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,7267.74,0.71465,0.34811,0.00901,0.95728,0.91377,0.95887,0.78298,0.70347,0.30842,0.01056,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,7320.52,0.72747,0.35245,0.00869,0.94865,0.92576,0.96038,0.78704,0.69906,0.30557,0.01044,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,7373.85,0.72779,0.35534,0.00888,0.95128,0.91924,0.95668,0.78103,0.69165,0.30844,0.01025,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,7426.9,0.71992,0.3635,0.00885,0.94221,0.92206,0.9582,0.78197,0.69435,0.29801,0.01036,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,7480.25,0.72029,0.35873,0.00896,0.94693,0.91811,0.95853,0.78391,0.68736,0.30214,0.01017,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,7533.8,0.7223,0.35343,0.00865,0.95336,0.92209,0.96064,0.78289,0.70167,0.29585,0.01041,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,7586.27,0.71518,0.34352,0.00876,0.95149,0.92182,0.95854,0.78226,0.69317,0.29865,0.01034,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,7640.4,0.72241,0.35218,0.00889,0.94649,0.92866,0.95931,0.78378,0.68548,0.30812,0.01025,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,7694.58,0.7148,0.34629,0.00875,0.9467,0.91715,0.95911,0.7825,0.68775,0.30734,0.01031,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,7747,0.71798,0.36964,0.00864,0.94202,0.93178,0.96176,0.78443,0.69285,0.29898,0.01045,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,7799.61,0.71451,0.35618,0.00863,0.9491,0.92438,0.96095,0.78788,0.68844,0.29528,0.01034,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,7853.19,0.71961,0.3568,0.00861,0.94825,0.92587,0.96183,0.78869,0.69208,0.29852,0.01033,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,7907.14,0.71627,0.35298,0.00861,0.96117,0.90845,0.95878,0.78996,0.68696,0.30009,0.01028,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,7960.38,0.73256,0.35662,0.00883,0.93724,0.92806,0.96088,0.78788,0.68414,0.30992,0.01019,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,8013.92,0.72343,0.34865,0.00888,0.9578,0.91336,0.95874,0.78847,0.68684,0.29949,0.01014,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,8067.51,0.7082,0.33813,0.00869,0.94858,0.92363,0.96312,0.7887,0.68922,0.29805,0.01029,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,8119.58,0.73507,0.36828,0.00862,0.95718,0.92388,0.96336,0.78608,0.69405,0.29234,0.01044,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,8172.12,0.71318,0.34352,0.00889,0.94729,0.92941,0.96285,0.78717,0.69961,0.29154,0.01055,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,8224.7,0.70269,0.34756,0.00863,0.95117,0.92137,0.96101,0.78802,0.69012,0.29353,0.01026,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,8277.51,0.69735,0.33016,0.00861,0.94572,0.9319,0.9613,0.78768,0.68328,0.29387,0.01015,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,8330.83,0.6998,0.33998,0.00847,0.94884,0.92954,0.95856,0.78555,0.68955,0.31116,0.01028,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,8383.48,0.69476,0.32522,0.00869,0.95726,0.91241,0.96036,0.78753,0.68444,0.3118,0.01012,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,8436.17,0.70036,0.33485,0.00846,0.95609,0.92471,0.9632,0.78992,0.68254,0.29981,0.01005,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,8487.89,0.69266,0.33808,0.00858,0.95221,0.92042,0.96158,0.78403,0.68643,0.30604,0.01016,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,8539.83,0.69594,0.32943,0.00866,0.95484,0.92565,0.96311,0.78671,0.68834,0.29838,0.01025,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,8590.71,0.70295,0.33644,0.00832,0.95413,0.91294,0.96008,0.78594,0.68897,0.30949,0.01028,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,8641.28,0.6961,0.33621,0.00835,0.94998,0.92516,0.96046,0.78779,0.6814,0.29867,0.01011,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,8691.37,0.69074,0.33745,0.00847,0.93755,0.93592,0.96554,0.79177,0.67611,0.29544,0.00996,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,8741.01,0.68595,0.32928,0.00866,0.95286,0.92671,0.96205,0.79138,0.67954,0.29057,0.01003,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,8791.54,0.67659,0.30558,0.00821,0.95068,0.92845,0.96416,0.79196,0.681,0.29399,0.01001,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,8841.74,0.69086,0.32397,0.00849,0.95444,0.91666,0.96148,0.79235,0.67891,0.30164,0.01,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,8891.88,0.69011,0.3259,0.00861,0.9436,0.92468,0.9605,0.79239,0.67716,0.30221,0.00998,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,8942.06,0.6942,0.32921,0.00843,0.95101,0.92541,0.96208,0.79142,0.67509,0.2999,0.00998,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,8992.12,0.68429,0.33507,0.00836,0.95171,0.92106,0.96374,0.79065,0.6748,0.29694,0.00991,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,9042.35,0.68749,0.33962,0.00819,0.94554,0.92026,0.95988,0.78945,0.67898,0.30768,0.01001,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,9092.31,0.68252,0.32287,0.00842,0.94905,0.92824,0.96204,0.79074,0.67755,0.30488,0.01008,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,9142.22,0.67593,0.30857,0.00811,0.94491,0.9331,0.96303,0.79288,0.67967,0.30331,0.01011,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,9191.51,0.66597,0.31096,0.00836,0.95153,0.92431,0.95772,0.79083,0.68122,0.30752,0.01017,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,9241.14,0.6801,0.31983,0.00827,0.95718,0.92644,0.96455,0.79397,0.67518,0.30504,0.01003,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,9290.99,0.66775,0.32305,0.00821,0.95097,0.92977,0.96269,0.79117,0.67536,0.305,0.00999,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,9340.69,0.69866,0.34808,0.0084,0.9506,0.92822,0.96413,0.79342,0.66772,0.30954,0.00983,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,9390.09,0.6764,0.32268,0.00813,0.9576,0.91988,0.96366,0.79385,0.6638,0.313,0.0098,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,9440.15,0.67194,0.33165,0.00795,0.96035,0.91754,0.96181,0.78964,0.67106,0.31734,0.00989,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,9489.78,0.6625,0.30732,0.00793,0.95462,0.92504,0.9597,0.79185,0.67671,0.30588,0.00998,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,9540.05,0.6691,0.31398,0.00815,0.96454,0.91313,0.95999,0.79253,0.67522,0.29797,0.00992,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,9589.5,0.67442,0.32872,0.00814,0.95153,0.92541,0.95971,0.79126,0.67424,0.30316,0.00991,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,9639.42,0.66804,0.328,0.0082,0.9433,0.92818,0.95793,0.78984,0.67386,0.30648,0.0099,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,9689.2,0.64093,0.29614,0.00807,0.94624,0.92678,0.95964,0.7925,0.67447,0.30286,0.00989,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,9738.77,0.67786,0.32151,0.00836,0.95777,0.92229,0.96073,0.79467,0.66915,0.29873,0.00983,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,9788.25,0.66809,0.31646,0.00798,0.9536,0.928,0.95894,0.79386,0.67171,0.29722,0.00991,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,9838.57,0.66649,0.32319,0.00817,0.95491,0.92585,0.9596,0.79076,0.67437,0.2954,0.00994,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,9887.52,0.66144,0.32202,0.00802,0.95287,0.92905,0.96011,0.78989,0.67365,0.29562,0.00992,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,9936.95,0.6618,0.31412,0.00792,0.95938,0.92607,0.96099,0.78986,0.67733,0.29621,0.00999,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,9985.78,0.6581,0.32144,0.00776,0.9521,0.92614,0.96129,0.79395,0.66936,0.29588,0.00982,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,10035.4,0.64858,0.30732,0.00774,0.95369,0.93055,0.95968,0.79235,0.67268,0.29197,0.00989,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,10084.9,0.6531,0.31396,0.00785,0.96259,0.91824,0.95973,0.79295,0.67018,0.29344,0.00986,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,10133.9,0.63736,0.29935,0.00781,0.95214,0.92876,0.96077,0.79448,0.66829,0.29074,0.00981,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,10183.3,0.65919,0.31062,0.00777,0.95659,0.92656,0.96243,0.79441,0.67148,0.29515,0.00991,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,10232.8,0.64995,0.29297,0.00784,0.95548,0.92705,0.9606,0.79282,0.67225,0.29838,0.00994,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,10282.2,0.65008,0.3094,0.00773,0.95774,0.92024,0.95865,0.79212,0.67396,0.30259,0.00998,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,10331.5,0.65476,0.31444,0.00792,0.95854,0.925,0.95867,0.79467,0.6709,0.30222,0.0099,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,10381.4,0.63319,0.31264,0.00756,0.96063,0.91803,0.95924,0.79461,0.67111,0.30044,0.00986,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,10430.5,0.65736,0.31171,0.00761,0.96032,0.91957,0.95872,0.79398,0.67214,0.29705,0.00989,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,10478.9,0.6395,0.29315,0.00796,0.94377,0.9312,0.95925,0.79242,0.67503,0.29928,0.00995,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,10527.7,0.63379,0.29953,0.00774,0.94816,0.93105,0.96108,0.79333,0.67114,0.29519,0.00987,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,10577.2,0.64,0.29643,0.00743,0.96117,0.91325,0.96112,0.79317,0.66872,0.29446,0.00987,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,10625.7,0.63337,0.29671,0.00741,0.95846,0.92004,0.96104,0.79582,0.66698,0.29686,0.00982,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,10674.5,0.63724,0.29483,0.00777,0.95033,0.92205,0.96069,0.79438,0.6695,0.29825,0.00984,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,10723.1,0.63847,0.30096,0.00771,0.94611,0.92876,0.95834,0.79433,0.66889,0.29865,0.00982,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,10771.6,0.636,0.30014,0.00762,0.94228,0.92826,0.96249,0.7958,0.66847,0.29655,0.00986,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,10821.2,0.63483,0.30059,0.00739,0.95081,0.92467,0.9621,0.79752,0.67202,0.29008,0.00988,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,10871.4,0.61635,0.28837,0.00726,0.95349,0.91545,0.95715,0.7929,0.67238,0.29607,0.00993,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,10921.6,0.62573,0.29245,0.00746,0.95263,0.92675,0.96025,0.79494,0.66991,0.29417,0.00987,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,10971.6,0.6217,0.28886,0.00741,0.95085,0.92523,0.96105,0.79445,0.67174,0.29377,0.00988,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,11025.1,0.61915,0.27985,0.0076,0.95189,0.92455,0.96091,0.79302,0.67102,0.2987,0.00987,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,11078.9,0.63612,0.29168,0.00756,0.96676,0.91472,0.96075,0.79369,0.67275,0.29253,0.00987,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,11131.3,0.61517,0.2877,0.00729,0.95284,0.92643,0.95872,0.79422,0.66983,0.29898,0.00984,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,11184.6,0.62688,0.29152,0.0074,0.95836,0.9194,0.96112,0.7939,0.66968,0.29679,0.00982,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,11238,0.63581,0.29652,0.00759,0.96439,0.91111,0.96101,0.7947,0.66727,0.29735,0.00977,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,11289.7,0.62134,0.28899,0.00757,0.96021,0.9228,0.9601,0.79546,0.66578,0.2943,0.00975,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,11340.7,0.61793,0.29115,0.0075,0.96546,0.91162,0.95951,0.79476,0.66769,0.29347,0.00978,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,11391.1,0.62347,0.28868,0.00735,0.95417,0.92543,0.95878,0.79524,0.66719,0.29267,0.00976,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,11442.1,0.61369,0.27701,0.00744,0.94988,0.92469,0.95846,0.79377,0.66849,0.29722,0.00979,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,11492.5,0.6017,0.27258,0.00738,0.9578,0.91884,0.95779,0.79461,0.66838,0.29876,0.0098,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,11543,0.62154,0.28818,0.00743,0.96292,0.91682,0.95889,0.79419,0.66745,0.29791,0.00979,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,11593.4,0.62292,0.29226,0.00761,0.9574,0.91555,0.95965,0.79337,0.66767,0.30206,0.00978,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,11643.6,0.62363,0.28559,0.00709,0.95948,0.91414,0.95987,0.79318,0.66762,0.30066,0.00976,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,11693,0.60024,0.28085,0.00716,0.95838,0.91814,0.95911,0.79239,0.66699,0.30214,0.00974,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,11741.9,0.60095,0.26614,0.00699,0.95671,0.91887,0.95825,0.79082,0.66658,0.30571,0.00971,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,11790.9,0.60625,0.28836,0.00724,0.95066,0.92084,0.95836,0.79139,0.66693,0.30332,0.00974,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,11839.8,0.59513,0.27874,0.00734,0.95345,0.91912,0.95864,0.79115,0.66825,0.30225,0.00977,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,11889.6,0.60654,0.28869,0.00719,0.9549,0.91606,0.95805,0.79219,0.66916,0.30287,0.0098,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,11939.4,0.58704,0.27458,0.00712,0.9533,0.92316,0.95668,0.79276,0.67284,0.30027,0.00986,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,11988.5,0.60525,0.27372,0.00703,0.95646,0.92144,0.95924,0.79193,0.67327,0.29699,0.00987,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,12037.5,0.59981,0.2741,0.00697,0.95598,0.9168,0.95966,0.79115,0.6737,0.29712,0.00987,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,12086.9,0.59463,0.27331,0.007,0.95408,0.92271,0.95991,0.79177,0.67277,0.29263,0.00987,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,12136.1,0.58144,0.26073,0.00702,0.95224,0.9209,0.95919,0.79048,0.67218,0.29969,0.00987,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,12185.3,0.60103,0.28111,0.00697,0.94609,0.92928,0.95942,0.79279,0.67089,0.29548,0.00984,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,12234.1,0.60587,0.28271,0.0072,0.94756,0.92691,0.95913,0.79116,0.67369,0.29597,0.00987,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,12283.6,0.57355,0.27305,0.00711,0.94136,0.92589,0.95924,0.792,0.67515,0.29942,0.00989,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,12332.9,0.59109,0.2837,0.00706,0.94014,0.92817,0.95965,0.79192,0.67731,0.29657,0.00991,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,12382.4,0.59215,0.26914,0.00695,0.95664,0.91218,0.95963,0.79008,0.67471,0.29724,0.00989,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,12432.1,0.58067,0.27054,0.00699,0.95421,0.91411,0.96044,0.78969,0.67487,0.2996,0.00988,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,12481.3,0.59523,0.27208,0.00686,0.95638,0.91715,0.96114,0.79063,0.6743,0.29886,0.00985,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,12530,0.58907,0.27147,0.00708,0.95711,0.91364,0.95988,0.7899,0.6714,0.30409,0.00981,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,12579.1,0.58595,0.27893,0.00696,0.95326,0.91734,0.96069,0.79192,0.67096,0.30164,0.00981,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,12628.2,0.59377,0.27537,0.00682,0.95604,0.91621,0.9604,0.79226,0.67046,0.30099,0.00981,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,12677.3,0.58196,0.26734,0.0069,0.96707,0.9101,0.96082,0.79258,0.67226,0.29396,0.00982,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,12726.3,0.57863,0.26289,0.00669,0.96684,0.90793,0.96059,0.79038,0.67308,0.29823,0.00982,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,12774.5,0.58047,0.2812,0.00715,0.95486,0.91898,0.96115,0.79173,0.67049,0.29665,0.0098,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,12822.9,0.57923,0.26612,0.00677,0.95657,0.92082,0.9602,0.79163,0.67081,0.29848,0.00979,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,12872.1,0.57273,0.26465,0.00671,0.95367,0.92263,0.96016,0.79046,0.67229,0.2993,0.0098,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,12921,0.58294,0.26796,0.00684,0.95517,0.91981,0.95985,0.79278,0.67108,0.3019,0.00977,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,12969.9,0.57522,0.25942,0.00681,0.94962,0.92496,0.96058,0.79384,0.67147,0.30049,0.00978,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,13019,0.57953,0.26021,0.00655,0.94814,0.92965,0.96142,0.79356,0.67012,0.30097,0.00979,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,13067.4,0.5702,0.26187,0.00672,0.96101,0.91541,0.96061,0.79188,0.67202,0.30324,0.00983,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,13116.3,0.57376,0.27145,0.00674,0.96351,0.91661,0.96048,0.79195,0.673,0.30185,0.00985,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,13165.6,0.56884,0.26437,0.00681,0.96562,0.91685,0.96075,0.79294,0.67289,0.30046,0.00984,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,13214.8,0.56815,0.26863,0.00665,0.96082,0.92004,0.9605,0.7925,0.67189,0.29992,0.00984,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,13263.9,0.55765,0.25273,0.0067,0.95805,0.92135,0.96016,0.79148,0.67262,0.30194,0.00984,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,13312.8,0.56256,0.25359,0.00653,0.95359,0.92607,0.96084,0.7925,0.67232,0.2985,0.00983,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
