epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,4794.05,0.68392,0.41833,1.04748,0.96166,0.9082,0.96466,0.78437,0.67597,0.38975,0.95702,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,4831.47,0.66947,0.4086,1.03646,0.95597,0.91918,0.97071,0.78819,0.67977,0.36587,0.96839,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,4869.02,0.65776,0.40297,1.03352,0.93556,0.93683,0.96836,0.787,0.68357,0.39167,0.96602,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,4905.87,0.67308,0.40082,1.04696,0.94833,0.92585,0.96731,0.78444,0.68068,0.42363,0.96445,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,4942.85,0.66421,0.4011,1.03383,0.95277,0.92636,0.96975,0.78975,0.67347,0.50742,0.95856,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,4979.76,0.65757,0.40057,1.03446,0.96406,0.9228,0.96871,0.78772,0.67379,0.4139,0.96179,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,5016.56,0.65418,0.40853,1.03207,0.95966,0.92842,0.97172,0.78845,0.68278,0.39378,0.97066,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,5053.19,0.66823,0.41195,1.04429,0.95214,0.92397,0.96387,0.7836,0.6739,0.4146,0.96038,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,5089.94,0.6544,0.39963,1.03565,0.96238,0.91905,0.96525,0.78631,0.67658,0.36555,0.96253,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,5126.98,0.67923,0.42042,1.05034,0.95243,0.92445,0.96528,0.78652,0.67636,0.39534,0.96179,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,5163.98,0.65788,0.40974,1.04088,0.94609,0.93156,0.96319,0.78449,0.67888,0.41982,0.96376,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,5201.15,0.65633,0.40362,1.04383,0.95341,0.92391,0.96533,0.78568,0.67904,0.42414,0.96176,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,5237.64,0.66938,0.40659,1.03762,0.95085,0.92262,0.96884,0.7863,0.67983,0.36552,0.96334,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,5274.51,0.66171,0.4029,1.04065,0.94696,0.9232,0.96834,0.78878,0.67925,0.42155,0.96339,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,5311.76,0.63294,0.39708,1.02958,0.95977,0.91615,0.968,0.79033,0.68005,0.41547,0.96094,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,5348.52,0.6372,0.39615,1.03325,0.95345,0.92154,0.96638,0.78854,0.68156,0.35531,0.96672,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,5385.46,0.6565,0.39978,1.03269,0.95806,0.92068,0.97004,0.79261,0.67492,0.34763,0.95749,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,5422.56,0.65675,0.39416,1.03938,0.95061,0.92611,0.96705,0.78767,0.68144,0.3711,0.96247,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,5459.92,0.63904,0.39667,1.02893,0.95401,0.92568,0.96993,0.78965,0.68246,0.36205,0.96644,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,5497.37,0.645,0.40057,1.03367,0.95915,0.91971,0.96861,0.78983,0.68681,0.38802,0.97024,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,5534.13,0.64266,0.39104,1.0268,0.95339,0.92701,0.96954,0.79115,0.67639,0.3429,0.95449,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,5571.12,0.64837,0.39546,1.03714,0.95914,0.92665,0.96883,0.79019,0.67654,0.37188,0.95848,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,5608.03,0.6524,0.39705,1.03371,0.96279,0.91805,0.97006,0.78991,0.67207,0.34245,0.95524,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,5645.02,0.63776,0.37999,1.02499,0.96002,0.91965,0.9662,0.78565,0.67794,0.34704,0.9635,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,5681.5,0.63698,0.39799,1.02194,0.963,0.92284,0.96964,0.79252,0.67107,0.36406,0.95596,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,5718.26,0.64681,0.39277,1.03531,0.95906,0.92309,0.96928,0.79142,0.67226,0.36017,0.95844,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,5755.03,0.64387,0.39562,1.02381,0.96106,0.92107,0.97128,0.79074,0.67166,0.36597,0.95608,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,5792.38,0.6351,0.38981,1.0235,0.96272,0.92514,0.96808,0.79235,0.67168,0.38021,0.95164,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,5828.74,0.66113,0.4046,1.03429,0.96101,0.92839,0.97051,0.79386,0.66781,0.34414,0.9525,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,5865.53,0.63958,0.38982,1.03014,0.95588,0.92356,0.96526,0.7901,0.66827,0.36035,0.95971,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,5901.79,0.63943,0.38945,1.02787,0.96076,0.92306,0.96907,0.79293,0.66928,0.36672,0.9583,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,5938.21,0.65797,0.40031,1.02921,0.96358,0.92322,0.97042,0.79344,0.67212,0.36946,0.9587,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,5974.87,0.64113,0.38904,1.02823,0.95637,0.92191,0.96891,0.79243,0.67062,0.36105,0.95811,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,6012.26,0.63359,0.38318,1.02105,0.95637,0.91965,0.96525,0.78731,0.67213,0.38191,0.95632,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,6049.01,0.6258,0.37523,1.02242,0.95554,0.92684,0.9691,0.79013,0.66589,0.33855,0.95502,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,6085.73,0.63775,0.38109,1.02725,0.96109,0.91806,0.96808,0.79156,0.67044,0.33631,0.95829,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,6122.24,0.6321,0.37956,1.02585,0.95688,0.91948,0.96591,0.78837,0.66995,0.33579,0.95432,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,6158.87,0.63814,0.38395,1.02615,0.95114,0.928,0.96752,0.78975,0.66521,0.33327,0.95519,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,6195.56,0.62944,0.37689,1.02259,0.95454,0.92909,0.96709,0.79312,0.66512,0.32556,0.95365,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,6232.37,0.62212,0.37539,1.02542,0.95829,0.92075,0.96823,0.79433,0.66277,0.3303,0.95816,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,6268.83,0.63012,0.38488,1.02075,0.95492,0.92377,0.96606,0.79071,0.66795,0.3441,0.96165,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,6305.38,0.62088,0.37984,1.01557,0.95247,0.92575,0.96824,0.79075,0.66768,0.3303,0.96258,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,6342,0.61892,0.377,1.01771,0.94669,0.93398,0.96954,0.79263,0.66321,0.3328,0.95889,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,6378.58,0.62147,0.37767,1.02551,0.95749,0.92876,0.97145,0.79413,0.6638,0.32913,0.95665,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,6415.63,0.62141,0.36482,1.01925,0.95092,0.92597,0.97261,0.79264,0.66586,0.3251,0.95212,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,6452.37,0.6245,0.37777,1.02592,0.95282,0.92471,0.9718,0.79268,0.66586,0.32466,0.95281,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,6488.96,0.62724,0.37457,1.02634,0.95651,0.92798,0.97286,0.79603,0.661,0.32642,0.94699,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,6527.37,0.63105,0.37735,1.02638,0.95846,0.92611,0.97112,0.79731,0.6621,0.34817,0.95051,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,6566.2,0.6145,0.3797,1.01768,0.96155,0.92497,0.97023,0.79308,0.66342,0.35489,0.95086,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,6602.66,0.62342,0.38586,1.01091,0.96144,0.92488,0.96837,0.79195,0.66504,0.34403,0.95729,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,6639.53,0.61782,0.37546,1.02024,0.9584,0.92863,0.96954,0.79298,0.66373,0.35466,0.96076,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,6675.58,0.62,0.37193,1.01957,0.9591,0.92526,0.96839,0.79122,0.66784,0.35449,0.96051,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,6711.91,0.60662,0.36196,1.00991,0.95847,0.9223,0.96849,0.79348,0.66757,0.34777,0.9598,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,6748.98,0.61882,0.37076,1.01859,0.96112,0.92148,0.96932,0.79223,0.67118,0.34494,0.96083,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,6785.69,0.59832,0.36857,1.00889,0.94958,0.92389,0.96463,0.79201,0.67064,0.35448,0.95836,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,6822.48,0.63745,0.37858,1.02097,0.95861,0.92124,0.96639,0.78907,0.67614,0.34914,0.9598,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,6858.75,0.60499,0.36315,1.01228,0.94803,0.92991,0.96561,0.78964,0.67682,0.33694,0.96615,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,6895.14,0.60754,0.36513,1.01039,0.95937,0.92429,0.96916,0.79027,0.67555,0.33587,0.96616,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,6931.54,0.60396,0.35779,1.00632,0.95973,0.92311,0.96801,0.79127,0.67603,0.33873,0.9674,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,6968.21,0.60051,0.35125,1.00841,0.9555,0.92663,0.96707,0.79028,0.66976,0.34567,0.96021,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,7005.19,0.61816,0.36815,1.01385,0.94713,0.93036,0.96765,0.79354,0.66832,0.33968,0.95789,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,7041.96,0.59658,0.3586,1.00666,0.95188,0.92789,0.96792,0.79188,0.67,0.3443,0.96019,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,7078.67,0.584,0.34259,1.00549,0.95521,0.91965,0.96849,0.79423,0.66979,0.33506,0.95957,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,7115.29,0.62488,0.37653,1.02096,0.94743,0.9301,0.96917,0.793,0.67421,0.32375,0.96627,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,7151.71,0.60439,0.36018,1.00715,0.95249,0.92389,0.96588,0.79175,0.67316,0.3332,0.96469,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,7188.8,0.60172,0.36182,1.00774,0.95539,0.9225,0.96832,0.79343,0.67266,0.32751,0.96903,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,7225.68,0.60576,0.36401,1.01087,0.96394,0.9149,0.96958,0.79303,0.67228,0.33057,0.97041,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,7262.55,0.59657,0.35775,1.00137,0.95616,0.91865,0.9704,0.79314,0.66721,0.34862,0.9589,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,7299.68,0.60459,0.36719,1.0046,0.95467,0.91924,0.96833,0.79194,0.67075,0.3818,0.95882,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,7336.65,0.59192,0.35478,1.0055,0.95067,0.92232,0.9669,0.79151,0.66829,0.39144,0.95791,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,7373.8,0.59692,0.35961,1.00631,0.95694,0.92481,0.96832,0.79452,0.66203,0.38307,0.95238,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,7410.82,0.5824,0.34527,1.00108,0.96574,0.91686,0.96819,0.79341,0.6627,0.37116,0.95435,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,7447.24,0.60707,0.35925,1.00771,0.95702,0.9195,0.96761,0.79143,0.66725,0.34961,0.95732,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,7483.86,0.59767,0.35294,1.00599,0.95536,0.92185,0.96984,0.79137,0.66998,0.33362,0.96104,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,7520.85,0.58865,0.34961,0.99731,0.95458,0.92074,0.9694,0.79285,0.66643,0.34401,0.95844,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,7557.65,0.59926,0.35912,1.00706,0.94861,0.92452,0.96893,0.79415,0.6635,0.35964,0.95942,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,7594.31,0.57996,0.35331,0.99871,0.94399,0.92843,0.97025,0.79425,0.66459,0.37873,0.96115,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,7630.99,0.59416,0.35059,0.99563,0.9481,0.92767,0.97107,0.79512,0.66717,0.41427,0.96018,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,7667.98,0.58721,0.34505,1.00603,0.94876,0.93276,0.97215,0.79279,0.66765,0.42378,0.95872,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,7704.54,0.5833,0.34705,1.00668,0.95539,0.92223,0.97206,0.79463,0.66895,0.44676,0.96051,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,7740.91,0.58521,0.34923,0.99033,0.95559,0.92193,0.97025,0.79191,0.66877,0.42601,0.95993,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,7777.59,0.58241,0.34283,0.99278,0.9566,0.92161,0.96923,0.79196,0.66544,0.42501,0.95518,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,7814.46,0.58838,0.351,0.99998,0.95784,0.91723,0.9685,0.79207,0.66644,0.38704,0.95511,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,7851.15,0.57868,0.34583,1.00192,0.9609,0.91748,0.96789,0.79265,0.66666,0.37779,0.95646,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,7887.51,0.58321,0.34859,0.99547,0.96341,0.91747,0.96905,0.79173,0.66862,0.37944,0.95821,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,7924.28,0.58821,0.35288,0.9977,0.96207,0.91976,0.96882,0.79205,0.66996,0.38536,0.96129,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,7960.2,0.57256,0.33816,0.9871,0.96123,0.92246,0.96823,0.7913,0.67064,0.39394,0.96143,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,7996.16,0.57388,0.3375,0.99268,0.96957,0.91534,0.96921,0.79143,0.67132,0.40697,0.96392,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,8032.43,0.57509,0.3407,0.99341,0.96621,0.91511,0.96928,0.79301,0.66821,0.39554,0.96285,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,8068.82,0.57437,0.33295,0.99853,0.95904,0.91582,0.96766,0.79196,0.66821,0.37278,0.96278,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,8104.76,0.58389,0.34051,1.00171,0.96052,0.91562,0.96603,0.79102,0.67281,0.36387,0.96691,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,8141.31,0.56781,0.3395,0.99552,0.9611,0.91446,0.96481,0.78974,0.67631,0.37424,0.97002,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,8177.65,0.58219,0.3427,0.99644,0.95797,0.9161,0.96602,0.78975,0.67179,0.37237,0.96403,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,8214.23,0.58822,0.3448,1.00018,0.95815,0.91519,0.96435,0.78917,0.67121,0.36233,0.96306,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,8251.25,0.57751,0.34043,0.9972,0.96329,0.91619,0.96444,0.79029,0.66558,0.35319,0.95851,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,8288.41,0.56956,0.33954,0.99191,0.9635,0.91164,0.96441,0.78918,0.66458,0.3787,0.95627,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,8325.63,0.57117,0.33478,0.98949,0.96141,0.91141,0.96512,0.79091,0.66629,0.37281,0.95721,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,8362.57,0.55679,0.3321,0.98865,0.96396,0.91042,0.96492,0.79196,0.66438,0.37641,0.95705,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
